t,omega_ref_rpm,omega_rpm,iq_ref,iq_unsat,aw,Te,T_L,ids,iqs,vd,vq,du,sat_iq,mpc_status
1.477,1500.0,1499.9998280346488,0.1554665227718012,0.1554665227718012,0.0,0.15708280980969036,0.0,5.000000600769629,0.1554683049945447,1.9823174766329528,112.16725992228166,5.3317765202898215e-08,0.0,na
1.478,1500.0,1499.9998295629293,0.1554665754502789,0.1554665754502789,0.0,0.15708278564625097,0.0,5.000000595274244,0.15546834173694926,1.9823163404607302,112.16725672610936,5.267847769108158e-08,0.0,na
1.479,1500.0,1499.9998310795095,0.15546662749903953,0.15546662749903953,0.0,0.15708276155077755,0.0,5.0000005898291,0.15546837799405713,1.9823152148678709,112.16725355834839,5.2048760634804125e-08,0.0,na
1.48,1500.0,1499.9998325844251,0.15546667892759636,0.15546667892759636,0.0,0.15708273752643379,0.0,5.000000584433728,0.15546841377403092,1.9823140997525117,112.16725041874523,5.14285568298245e-08,0.0,na
1.481,1500.0,1499.9998340777126,0.1554667297452007,0.1554667297452007,0.0,0.15708271357618167,0.0,5.00000057908767,0.15546844908478816,1.9823129950154277,112.16724730704827,5.0817604346775624e-08,0.0,na
1.482,1500.0,1499.9998355594105,0.15546677996102085,0.15546677996102085,0.0,0.1570826897029519,0.0,5.000000573790484,0.1554684839341699,1.9823119005569485,112.16724422300857,5.0215820140975254e-08,0.0,na
1.483,1500.0,1499.9998370295582,0.15546682958400504,0.15546682958400504,0.0,0.1570826659095137,0.0,5.000000568541699,0.15546851832981243,1.9823108162783458,112.16724116637937,4.9622984193975483e-08,0.0,na
1.484,1500.0,1499.999838488197,0.15546687862297026,0.15546687862297026,0.0,0.1570826421985647,0.0,5.000000563340897,0.15546855227923675,1.9823097420830804,112.16723813691593,4.903896522190365e-08,0.0,na
1.485,1500.0,1499.999839935368,0.15546692708657836,0.15546692708657836,0.0,0.15708261857269995,0.0,5.000000558187658,0.15546858578981804,1.9823086778740733,112.16723513437601,4.8463608098847644e-08,0.0,na
1.486,1500.0,1499.9998413711144,0.15546697498342546,0.15546697498342546,0.0,0.15708259503450797,0.0,5.000000553081513,0.15546861886888158,1.9823076235572192,112.16723215851931,4.78968470996044e-08,0.0,na
