t,omega_ref_rpm,omega_rpm,iq_ref,iq_unsat,aw,Te,T_L,ids,iqs,vd,vq,du,sat_iq,mpc_status
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.896950693711458,0.0,5.960300174859987,0.0,0.0,0.0,na
0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9088049485422305,0.0,5.916579889072347,0.0,0.0,0.0,na
0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919343816043572,0.0,5.883173265382977,0.0,0.0,0.0,na
0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9288780865312924,0.0,5.849255174629532,0.0,0.0,0.0,na
0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937501552190227,0.0,5.8149144588984925,0.0,0.0,0.0,na
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945299263444347,0.0,5.780231632012751,0.0,0.0,0.0,na
0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.952348350705987,0.0,5.745279239619723,0.0,0.0,0.0,na
0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95871876164683,0.0,5.7101226063382695,0.0,0.0,0.0,na
0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964473929839179,0.0,5.674820513313138,0.0,0.0,0.0,na
0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969671381156265,0.0,5.639425812636927,0.0,0.0,0.0,na
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.974363283725362,0.0,5.603985984517,0.0,0.0,0.0,na
0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.978596946687982,0.0,5.568543642518728,0.0,0.0,0.0,na
0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982415272532634,0.0,5.533136991717533,0.0,0.0,0.0,na
0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985857167321647,0.0,5.497800244145129,0.0,0.0,0.0,na
0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.988957912731683,0.0,5.462563995505539,0.0,0.0,0.0,na
0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991749503462408,0.0,5.427455566766174,0.0,0.0,0.0,na
0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.994260953237038,0.0,5.392499313894779,0.0,0.0,0.0,na
