t,omega_ref_rpm,omega_rpm,omega_m,omega_e,ids,iqs,id_ref,iq_ref,iq_unsat,aw,Te,T_L,vd,vq,psi_r_mag,mpc_status
0.397,1500.0,913.5095563341787,95.66249703878424,235.97077578539032,5.003406987926796,19.659191515637797,5.0,20.0,134.2607797119511,-22.852155942390223,19.89837275451137,0.0,-16.54612099077147,92.95982482380714,0.3477031484470909,0.0
0.398,1500.0,922.9656303528317,96.65273479441095,237.9392828236162,5.003415126604302,19.658993148019878,5.0,20.0,133.86429138882005,-22.772858277764012,19.90313624010185,0.0,-16.705540019115844,93.68431836390967,0.3477921005629825,0.0
0.399,1500.0,932.4234980846863,97.6431603872449,239.90825871002264,5.003423094975355,19.658796956324583,5.0,20.0,133.4585439579481,-22.691708791589623,19.907866699054757,0.0,-16.865007195683155,94.40917373110013,0.3478804183463275,0.0
0.4,1500.0,941.8831437118268,98.63377216083782,241.8776995233415,5.00343089561644,19.65860292618446,5.0,20.0,133.04355537461583,-22.608711074923168,19.91256430303712,0.0,-17.024521964072168,95.13438678568615,0.3479681052017352,0.0
0.401,1500.0,951.3445514991346,99.62456846741193,243.84760136118732,5.003438531064645,19.65841104316195,5.0,20.0,132.6193435679147,-22.523868713582942,19.917229223882234,0.0,-17.18408377321827,95.85995341856167,0.34805516453666685,0.0
0.402,1500.0,960.8077057943594,100.61554766786743,245.81796034014005,5.003446003818243,19.658221292757595,5.0,20.0,132.1859264407061,-22.437185288141222,19.921861633565868,0.0,-17.34369207734037,96.58586955118014,0.34814159976089204,0.0
0.403,1500.0,970.2725910281758,101.60670813178837,247.7887725958214,5.003453316337678,19.65803366041771,5.0,20.0,131.74332186958105,-22.34866437391621,19.926461704182728,0.0,-17.503346335891017,97.3121311355226,0.3482274142859586,0.0
0.404,1500.0,979.7391917142314,102.59804823744771,249.76003428296724,5.003460471046124,19.657848131541595,5.0,20.0,131.29154770482137,-22.258309540964277,19.931029607923122,0.0,-17.663046013506275,98.03873415405948,0.348312611524675,0.0
0.405,1500.0,989.2074924491824,103.58956637181107,251.73174157549386,5.003467470330255,19.657664691488208,5.0,20.0,130.83062177036126,-22.166124354072252,19.935565517050016,0.0,-17.822790579951416,98.76567461970953,0.3483971948906065,0.0
0.406,1500.0,998.6774779127186,104.58126093053933,253.7038906665598,5.003474316540956,19.657483325582476,5.0,20.0,130.3605618637503,-22.07211237275006,19.940069603876303,0.0,-17.982579510074007,99.49294857579216,0.3484811677975828,0.0
0.40700000000000003,1500.0,1008.1491328675787,105.57313031799019,255.6764777686231,5.003481011993897,19.657304019121195,5.0,20.0,129.88138575611697,-21.976277151223396,19.944542040742512,0.0,-18.142412283753206,100.22055209597582,0.3485645336592192,0.0
0.40800000000000003,1500.0,1017.6224421595525,106.56517294721849,257.6494991134936,5.0034875589702885,19.657126757378567,5.0,20.0,129.39311119213355,-21.87862223842671,19.948982999994755,0.0,-18.302288385848478,100.94848128422096,0.3486472958884485,0.0
0.40900000000000003,1500.0,1027.0973907174757,107.55738723997555,259.622950952381,5.0034939597173755,19.656951525611415,5.0,20.0,128.89575588998161,-21.779151177996326,19.95339265396312,0.0,-18.46220730615429,101.67673227472,0.34872945789706516,0.0
0.41000000000000003,1500.0,1036.5739635532113,108.54977162670744,261.59682955593837,5.003500216449113,19.656778309064084,5.0,20.0,128.38933754131872,-21.677867508263745,19.95777117494042,0.0,-18.622168539348692,102.40530123183211,0.3488110230952822,0.0
0.41100000000000003,1500.0,1046.0521457616258,109.54232454655208,263.57113121430194,5.003506331346725,19.65660709297306,5.0,20.0,127.87387381124572,-21.574774762249145,19.962118735161262,0.0,-18.782171584946354,103.13418435001371,0.3488919948912969,0.0
0.41200000000000003,1500.0,1055.531922520548,110.53504444733548,265.5458522371264,5.003512306559308,19.65643786257136,5.0,20.0,127.34938233827533,-21.46987646765507,19.96643550678162,0.0,-18.942215947250425,103.86337785374573,0.3489723766908703,0.0
0.41300000000000003,1500.0,1065.0132790907262,111.52792978556673,267.52098895361615,5.0035181442043095,19.656270603092615,5.0,20.0,126.81588073430143,-21.363176146860287,19.970721661858725,0.0,-19.102301135306266,104.59287799745631,0.3490521718969154,0.0
0.41400000000000003,1500.0,1074.4962008157704,112.52097902643226,269.4965377125534,5.003523846368085,19.656105299774982,5.0,20.0,126.27338658456938,-21.254677316913877,19.974977372331324,0.0,-19.262426662854033,105.32268106544007,0.34913138390909776,0.0
0.41500000000000004,1500.0,1083.9806731220874,113.51419064378895,271.47249488232177,5.003529415106506,19.655941937864867,5.0,20.0,125.72191744764704,-21.14438348952941,19.979202810000483,0.0,-19.422592048284805,106.05278337177405,0.34921001612344493,0.0
0.41600000000000004,1500.0,1093.4666815188054,114.50756312015632,273.44885685092675,5.003534852445323,19.655780502620342,5.0,20.0,125.16149085539698,-21.032298171079397,19.983398146510616,0.0,-19.582796814590665,106.78318126022936,0.3492880719319676,0.0
0.417,1500.0,1102.9542115976938,115.50109494670788,275.4256200260128,5.003540160380766,19.655620979314538,5.0,20.0,124.59212431294928,-20.91842486258986,19.98756355333108,0.0,-19.74304048932368,107.51387110418072,0.34936555472228936,0.0
0.418,1500.0,1112.4432490330662,116.4947846232614,277.40278083487635,5.003545340879978,19.655463353238744,5.0,20.0,124.01383529867547,-20.802767059735096,19.991699201738065,0.0,-19.90332260454718,108.24484930651094,0.34944246787728783,0.0
0.419,1500.0,1121.933779581685,117.48863065826839,279.38033572447625,5.003550395881547,19.655307609705403,5.0,20.0,123.42664126416312,-20.685328252832626,19.99580526279694,0.0,-20.063642696795203,108.97611229951463,0.34951881477474367,0.0
0.42,1500.0,1131.4257890826482,118.48263156880276,281.3582811614407,5.0035553272959,19.655153734050973,5.0,20.0,122.83055963419147,-20.566111926838296,19.999881907345014,0.0,-20.224000307026692,109.70765654479665,0.34959459878700044,0.0
0.421,1500.0,1140.919263457275,119.47678588054843,283.33661363207074,5.003560137005743,19.65500171163862,5.0,20.0,122.22560780670781,-20.445121561341566,20.003929305974697,0.0,-20.38439498058151,110.4394785331686,0.34966982328063334,0.0
0.422,1500.0,1150.4141887089797,120.47109212778642,285.3153296423416,5.003564826866577,19.65485152786076,5.0,20.0,121.61180315280474,-20.32236063056095,20.007947629017007,0.0,-20.544826267139484,111.17157478454314,0.3497444916161264,0.0
0.423,1500.0,1159.9105509231397,121.46554885338084,287.29442571790037,5.003569398707114,19.654703168141566,5.0,20.0,120.98916301669814,-20.19783260333963,20.011937046525528,0.0,-20.705293720676096,111.9039418478245,0.3498186071475592,0.0
0.424,1500.0,1169.408336266954,122.46015460876417,289.2738984040605,5.003573854329606,19.654556617939274,5.0,20.0,120.35770471570626,-20.071540943141255,20.015897728260786,0.0,-20.865796899421007,112.63657630079608,0.349892173222302,0.0
0.425,1500.0,1178.9075309892967,123.45490795392186,291.2537442657949,5.003578195510342,19.654411862748415,5.0,20.0,119.71744554022926,-19.943489108045853,20.01982984367494,0.0,-21.02633536581615,113.36947475000785,0.3499651931807194,0.0
0.426,1500.0,1188.4081214205614,124.44980745737608,293.2339598877247,5.003582424000134,19.65426888810195,5.0,20.0,119.0684027537299,-19.813680550745982,20.02373356189691,0.0,-21.18690868647555,114.10263383065819,0.35003767035588274,0.0
0.427,1500.0,1197.9100939725,125.44485169616883,295.21454187410694,5.003586541524453,19.65412767957331,5.0,20.0,118.41059359271475,-19.682118718542952,20.027609051717906,0.0,-21.347516432143486,114.83605020647552,0.35010960807328995,0.0
0.428,1500.0,1207.413435138053,126.44003925584411,297.19548684881795,5.003590549784117,19.653988222778317,5.0,20.0,117.74403526671625,-19.548807053343253,20.031456481577255,0.0,-21.50815817765472,115.56972056959721,0.3501810096505936,0.0
0.429,1500.0,1216.9181314911748,127.43536873042976,299.17679145533623,5.003594450455479,19.653850503377043,5.0,20.0,117.0687449582758,-19.41374899165516,20.035276019548668,0.0,-21.66883350189423,116.30364164044579,0.3502518783973378,0.0
0.43,1500.0,1226.424169686652,128.43083872241826,301.1584523567215,5.0035982451908305,19.653714507075613,5.0,20.0,116.38473982292719,-19.27694796458544,20.039067833326897,0.0,-21.82954198775806,117.03781016760364,0.35032221761470095,0.0
0.431,1500.0,1235.9315364599145,129.4264478427471,303.1404662355918,5.003601935618863,19.65358021962786,5.0,20.0,115.69203698918113,-19.13840739783623,20.042832090214638,0.0,-21.9902832221148,117.77222292768562,0.35039203059524787,0.0
0.432,1500.0,1245.4402186268424,130.42219471077846,305.12282979409855,5.003605523344925,19.653447626836947,5.0,20.0,114.9906535585104,-18.998130711702082,20.04656895710992,0.0,-22.151056795764845,118.50687672520964,0.3504613206226879,0.0
0.433,1500.0,1254.950203083564,131.41807795427812,307.1055397538992,5.0036090099514015,19.65331671455698,5.0,20.0,114.28060660533573,-18.856121321067146,20.0502786004938,0.0,-22.311862303405423,119.24176839246502,0.3505300909716413,0.0
0.434,1500.0,1264.4614768062531,132.4140962093942,309.08859285612834,5.003612396998087,19.65318746869439,5.0,20.0,113.56191317701244,-18.712382635402488,20.053961186418316,0.0,-22.47269934359015,119.97689478938031,0.3505983449074115,0.0
0.435,1500.0,1273.9740268509129,133.41024812063446,311.0719858613649,5.003615686022509,19.653059875209436,5.0,20.0,112.83459029381767,-18.566918058763534,20.057616880494965,0.0,-22.633567518692278,120.71225280338803,0.35066608568576607,0.0
0.436,1500.0,1283.4878403531625,134.40653234084417,313.05571554960017,5.003618878540241,19.652933920117523,5.0,20.0,112.09865494893877,-18.419730989787755,20.061245847883328,0.0,-22.794466434868347,121.44783934928807,0.3507333165527223,0.0
0.437,1500.0,1293.0029045280132,135.40294753118235,315.0397787202013,5.0036219760452925,19.65280958949048,5.0,20.0,111.35412410846169,-18.27082482169234,20.06484825328012,0.0,-22.955395702020933,122.18365136911083,0.35080004074434107,0.0
0.438,1500.0,1302.519206669641,136.39949236109834,317.0241721918747,5.003624980010328,19.65268686945788,5.0,20.0,110.60101471136068,-18.120202942272137,20.068424260908603,0.0,-23.116354933762327,122.91968583197708,0.35086626148652694,0.0
0.439,1500.0,1312.036734151155,137.39616550830712,319.00889280262624,5.003627891887125,19.6525657462081,5.0,20.0,109.83934366948823,-17.967868733897646,20.071974034508166,0.0,-23.277343747380073,123.65593973395761,0.35093198199483394,0.0
0.44,1500.0,1321.5554744243577,138.39296565876455,320.9939374097205,5.003630713106717,19.652446205989587,5.0,20.0,109.06912786756615,-17.81382557351323,20.07549773732442,0.0,-23.43836176379877,124.39241009793145,0.3509972054742784,0.0
0.441,1500.0,1331.075415019505,139.38989150664207,322.9793028896381,5.003633445079894,19.652328235111852,5.0,20.0,108.2903841631769,-17.65807683263538,20.078995532099395,0.0,-23.599408607547495,125.12909397344185,0.35106193511915706,0.0
0.442,1500.0,1340.5965435450594,140.38694175430092,324.9649861380315,5.003636089197309,19.65221181994654,5.0,20.0,107.50312938675577,-17.500625877351155,20.08246758106221,0.0,-23.760483906724527,125.8659884365523,0.35112617411287234,0.0
0.443,1500.0,1350.1188476874383,141.38411511226576,326.95098406967895,5.003638646829926,19.652096946928403,5.0,20.0,106.70738034158366,-17.341476068316734,20.085914045919914,0.0,-23.921587292961927,126.60309058970091,0.3511899256277624,0.0
0.444,1500.0,1359.6423152107593,142.38141029919797,328.9372936184364,5.003641119329199,19.651983602556257,5.0,20.0,105.90315380378051,-17.180630760756102,20.08933508784868,0.0,-24.08271840139239,127.34039756155337,0.35125319282493705,0.0
0.445,1500.0,1369.16693395658,143.37882604186842,330.92391173718937,5.003643508027448,19.651871773393882,5.0,20.0,105.09046652229944,-17.01809330445989,20.09273086748529,0.0,-24.24387687061541,128.07790650685521,0.35131597885412014,0.0
0.446,1500.0,1378.6926918436359,144.37636107513012,332.9108353978017,5.0036458142380775,19.65176144607088,5.0,20.0,104.26933521892138,-16.853867043784277,20.09610154491884,0.0,-24.40506234266493,128.8156146062834,0.35137828685349626,0.0
0.447,1500.0,1388.2195768675722,145.37401414188986,334.89806159106354,5.0036480392558875,19.65165260728347,5.0,20.0,103.4397765882504,-16.68795531765008,20.099447279682796,0.0,-24.56627446297487,129.55351906629593,0.3514401199495643,0.0
0.448,1500.0,1397.7475771006723,146.37178399308016,336.8855873266383,5.003650184357332,19.6515452437953,5.0,20.0,102.60180729770971,-16.52036145954194,20.10276823074723,0.0,-24.727512880347003,130.29161711898237,0.35150148125699443,0.0
0.449,1500.0,1407.2766806915838,147.3696693876303,338.8734096330076,5.003652250800751,19.651439342438177,5.0,20.0,101.75544398753804,-16.35108879750761,20.106064556511424,0.0,-24.88877724691977,131.02990602191147,0.35156237387849176,0.0
0.45,1500.0,1416.8068758650413,148.36766909243732,340.8615255574158,5.003654239826767,19.651334890112754,5.0,20.0,100.90070327078695,-16.18014065415739,20.109336414796637,0.0,-25.050067218135332,131.76838305797975,0.3516228009046648,0.0
0.451,1500.0,1426.3381509215833,149.36578188233653,342.8499321658118,5.003656152658349,19.651231873789232,5.0,20.0,100.03760173331834,-16.007520346663668,20.112583962839167,0.0,-25.211382452707507,132.5070455352582,0.35168276541389776,0.0
0.452,1500.0,1435.8704942372688,150.36400654007164,344.8386265427916,5.003657990501179,19.65113028050795,5.0,20.0,99.16615593380286,-15.833231186760571,20.11580735728365,0.0,-25.372722612592334,133.24589078683945,0.3517422704722294,0.0
